,price,production_year,size,color,material,acc_included,condition_ext,other_defects,has_smell,has_chain,has_logo,has_quilts,bag_style,brand
0,2155,2015-2020,mini,blue,tweed,2,excellent,0.0,0.0,1.0,1.0,0.0,woc,Chanel
1,2395,2015-2020,mini,black,tweed,4,excellent,0.0,0.0,1.0,1.0,0.0,woc,Chanel
2,1295,2010-2015,mini,blue,caviar,2,good,0.0,0.0,1.0,0.0,0.0,woc,Chanel
3,2515,2015-2020,mini,red,caviar,3,like_new,0.0,0.0,1.0,1.0,1.0,woc,Chanel
4,1705,0,mini,red,caviar,0,good,1.0,0.0,1.0,1.0,1.0,woc,Chanel
5,2035,2010-2015,mini,red,caviar,4,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
6,1800,2015-2020,mini,red,caviar,3,fair,0.0,0.0,1.0,1.0,1.0,woc,Chanel
7,1850,2010-2015,mini,red,caviar,3,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
8,1795,2010-2015,mini,red,lambskin,2,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
9,1525,0,mini,red,lambskin,3,good,1.0,0.0,1.0,1.0,1.0,woc,Chanel
10,1650,0,mini,red,lambskin,3,good,0.0,1.0,1.0,1.0,1.0,woc,Chanel
11,3705,2015-2020,mini,black,exotic,3,excellent,0.0,0.0,1.0,1.0,0.0,woc,Chanel
12,1565,2010-2015,mini,black,patent,2,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
13,2465,2010-2015,mini,red,caviar,2,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
14,1185,0,small,red,lambskin,0,good,0.0,0.0,1.0,1.0,0.0,woc,Chanel
15,1975,2000-2010,mini,black,lambskin,4,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
16,1750,0,mini,black,lambskin,3,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
17,3995,2015-2020,mini,red,lambskin,4,like_new,0.0,0.0,1.0,1.0,1.0,woc,Chanel
18,2795,2010-2015,mini,beige,caviar,4,excellent,0.0,0.0,1.0,0.0,1.0,woc,Chanel
19,1195,1990s,mini,beige,caviar,3,good,0.0,0.0,1.0,1.0,0.0,woc,Chanel
20,1705,2010-2015,mini,black,lambskin,3,good,1.0,0.0,1.0,1.0,1.0,woc,Chanel
21,3910,2015-2020,mini,black,lambskin,3,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
22,2275,2015-2020,mini,blue,lambskin,4,like_new,0.0,0.0,1.0,1.0,1.0,woc,Chanel
23,1595,2010-2015,mini,black,lambskin,0,fair,1.0,0.0,1.0,1.0,1.0,woc,Chanel
24,1745,0,mini,pink,lambskin,4,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
25,2115,0,mini,red,caviar,2,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
26,2465,2015-2020,mini,black,caviar,3,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
27,1450,2010-2015,mini,red,caviar,3,good,0.0,0.0,1.0,1.0,0.0,woc,Chanel
28,1995,2015-2020,mini,pink,lambskin,4,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
29,2465,2015-2020,mini,pink,lambskin,3,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
30,2395,0,mini,pink,caviar,0,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
31,1810,2015-2020,mini,blue,lambskin,4,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
32,1370,2010-2015,mini,blue,lambskin,2,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
33,2245,2015-2020,mini,red,caviar,2,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
34,1595,2010-2015,mini,pink,caviar,0,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
35,2245,2015-2020,mini,metallic,caviar,4,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
36,2595,2015-2020,mini,blue,caviar,2,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
37,2015,2015-2020,mini,red,caviar,2,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
38,1895,2010-2015,mini,red,lambskin,2,good,0.0,1.0,1.0,1.0,1.0,woc,Chanel
39,1345,2010-2015,mini,pink,caviar,0,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
40,2340,2015-2020,mini,green,caviar,2,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
41,1165,2010-2015,mini,pink,lambskin,3,good,0.0,0.0,1.0,1.0,0.0,woc,Chanel
42,1480,2010-2015,mini,black,lambskin,2,good,0.0,0.0,1.0,1.0,0.0,woc,Chanel
43,2450,2015-2020,mini,black,caviar,2,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
44,2670,2015-2020,mini,black,lambskin,3,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
45,2995,2015-2020,mini,black,lambskin,2,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
46,1810,2015-2020,mini,black,lambskin,0,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
47,2675,0,mini,black,lambskin,0,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
48,2465,0,mini,black,lambskin,4,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
49,1305,2015-2020,mini,blue,lambskin,3,good,0.0,0.0,1.0,1.0,1.0,woc,Chanel
50,2650,2015-2020,mini,beige,caviar,4,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
51,2450,2015-2020,mini,black,lambskin,2,excellent,0.0,0.0,1.0,0.0,1.0,woc,Chanel
52,2675,2015-2020,mini,pink,lambskin,4,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
53,2605,2010-2015,mini,metallic,lambskin,2,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
54,2180,2010-2015,mini,black,patent,3,excellent,0.0,0.0,1.0,0.0,1.0,woc,Chanel
55,4735,2015-2020,mini,metallic,caviar,4,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
56,2295,2015-2020,mini,black,lambskin,4,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
57,1945,2015-2020,mini,blue,fabric,2,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
58,1230,2000-2010,mini,green,lambskin,2,excellent,0.0,0.0,1.0,0.0,1.0,woc,Chanel
59,2420,2015-2020,mini,black,lambskin,4,excellent,0.0,0.0,1.0,1.0,1.0,woc,Chanel
60,3225,2015-2020,mini,metallic,caviar,4,like_new,0.0,0.0,1.0,1.0,1.0,woc,Chanel
61,3395,2015-2020,mini,metallic,lambskin,4,like_new,0.0,0.0,1.0,0.0,0.0,woc,Chanel
62,2785,2015-2020,mini,metallic,lambskin,4,like_new,0.0,0.0,1.0,0.0,0.0,woc,Chanel
63,3295,0,mini,metallic,lambskin,4,like_new,0.0,0.0,1.0,1.0,0.0,woc,Chanel
64,1215,2000-2010,xlarge,black,caviar,2,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
65,955,2000-2010,large,black,caviar,1,fair,0.0,0.0,0.0,1.0,0.0,tote,Chanel
66,935,1990s,large,black,caviar,2,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
67,1450,1990s,xlarge,yellow,caviar,3,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
68,495,2000-2010,large,black,fabric,0,good,0.0,0.0,0.0,0.0,0.0,tote,Chanel
69,1795,2000-2010,medium,black,caviar,0,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
70,805,1990s,large,black,patent,3,good,0.0,0.0,1.0,0.0,1.0,tote,Chanel
71,800,2010-2015,small,white,tweed,0,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
72,1445,2015-2020,large,multicolor,tweed,0,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
73,1520,2015-2020,large,multicolor,tweed,3,like_new,0.0,0.0,1.0,1.0,0.0,tote,Chanel
74,1595,2015-2020,large,multicolor,tweed,4,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
75,2055,2015-2020,xlarge,multicolor,tweed,3,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
76,650,0,small,black,tweed,2,excellent,0.0,0.0,1.0,0.0,0.0,tote,Chanel
77,825,0,large,brown,lambskin,0,fair,0.0,1.0,1.0,0.0,1.0,tote,Chanel
78,1560,0,xlarge,black,lambskin,2,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
79,1250,2000-2010,xlarge,red,fabric,2,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
80,1995,2010-2015,xlarge,blue,fabric,3,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
81,670,0,large,black,lambskin,0,fair,0.0,1.0,0.0,1.0,0.0,tote,Chanel
82,1595,2000-2010,xlarge,black,caviar,0,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
83,1995,0,xlarge,blue,fabric,3,fair,1.0,0.0,1.0,1.0,0.0,tote,Chanel
84,710,2000-2010,large,white,patent,0,fair,0.0,0.0,1.0,1.0,0.0,tote,Chanel
85,1665,2000-2010,large,black,lambskin,3,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
86,1705,0,large,black,lambskin,4,good,0.0,0.0,0.0,0.0,0.0,tote,Chanel
87,1395,2010-2015,large,black,lambskin,3,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
88,1230,2010-2015,large,black,lambskin,4,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
89,2440,2010-2015,xlarge,blue,fabric,3,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
90,905,2010-2015,large,beige,fabric,2,good,0.0,0.0,0.0,1.0,1.0,tote,Chanel
91,1255,0,xlarge,black,lambskin,2,good,0.0,1.0,0.0,1.0,0.0,tote,Chanel
92,2680,0,xlarge,beige,fabric,2,good,1.0,1.0,1.0,1.0,0.0,tote,Chanel
93,805,2000-2010,xlarge,blue,fabric,0,good,0.0,1.0,0.0,1.0,0.0,tote,Chanel
94,965,2000-2010,large,grey,lambskin,3,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
95,725,1990s,large,white,lambskin,2,fair,0.0,0.0,1.0,1.0,0.0,tote,Chanel
96,1915,2010-2015,large,black,caviar,2,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
97,905,2010-2015,large,black,lambskin,0,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
98,905,2000-2010,large,black,lambskin,0,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
99,1265,0,large,black,patent,3,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
100,1510,0,xlarge,blue,caviar,0,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
101,855,2000-2010,large,beige,caviar,0,good,0.0,1.0,0.0,1.0,1.0,tote,Chanel
102,1195,0,large,beige,caviar,2,good,0.0,0.0,0.0,1.0,1.0,tote,Chanel
103,1215,0,large,beige,caviar,0,good,0.0,0.0,0.0,1.0,1.0,tote,Chanel
104,1125,2000-2010,large,beige,caviar,0,good,0.0,0.0,0.0,1.0,1.0,tote,Chanel
105,1200,2000-2010,large,beige,caviar,0,good,1.0,0.0,0.0,1.0,1.0,tote,Chanel
106,1245,2000-2010,large,black,caviar,0,good,0.0,1.0,0.0,1.0,1.0,tote,Chanel
107,3095,2015-2020,large,black,caviar,6,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
108,1345,0,large,beige,lambskin,4,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
109,1230,2000-2010,large,black,caviar,3,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
110,625,2000-2010,large,black,caviar,2,fair,0.0,0.0,1.0,1.0,1.0,tote,Chanel
111,1495,0,xlarge,black,caviar,0,good,0.0,0.0,1.0,0.0,1.0,tote,Chanel
112,805,2010-2015,xlarge,brown,lambskin,0,good,0.0,1.0,1.0,0.0,1.0,tote,Chanel
113,1575,0,large,blue,lambskin,2,fair,1.0,0.0,1.0,1.0,1.0,tote,Chanel
114,1275,0,xlarge,blue,0,2,good,0.0,0.0,0.0,0.0,0.0,tote,Chanel
115,1610,2010-2015,xlarge,black,lambskin,3,good,0.0,1.0,1.0,0.0,0.0,tote,Chanel
116,1520,0,large,black,lambskin,0,good,0.0,1.0,1.0,0.0,0.0,tote,Chanel
117,2650,2010-2015,large,brown,lambskin,4,good,0.0,0.0,1.0,0.0,1.0,tote,Chanel
118,3240,2015-2020,xlarge,grey,fabric,3,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
119,1915,2010-2015,large,black,caviar,2,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
120,1705,2000-2010,large,white,lambskin,2,good,0.0,0.0,1.0,0.0,1.0,tote,Chanel
121,1850,2015-2020,medium,blue,synthetic,3,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
122,4350,2015-2020,xlarge,pink,synthetic,2,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
123,1230,2010-2015,large,metallic,lambskin,0,good,0.0,0.0,1.0,0.0,0.0,tote,Chanel
124,2015,2015-2020,medium,red,lambskin,2,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
125,1230,2010-2015,large,black,lambskin,4,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
126,1165,2010-2015,large,black,lambskin,3,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
127,650,2000-2010,large,blue,fabric,2,good,0.0,1.0,0.0,1.0,0.0,tote,Chanel
128,2230,2010-2015,xlarge,blue,fabric,3,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
129,3165,2015-2020,xlarge,orange,fabric,3,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
130,2115,2010-2015,large,grey,lambskin,2,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
131,2050,2010-2015,xlarge,black,fabric,3,good,1.0,1.0,1.0,1.0,0.0,tote,Chanel
132,2180,2010-2015,xlarge,black,fabric,0,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
133,850,2000-2010,xlarge,blue,caviar,0,fair,0.0,1.0,0.0,1.0,0.0,tote,Chanel
134,2570,2015-2020,large,black,caviar,3,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
135,3705,2015-2020,large,red,caviar,3,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
136,3010,2015-2020,large,red,caviar,3,excellent,0.0,1.0,1.0,1.0,0.0,tote,Chanel
137,3375,2015-2020,large,red,caviar,2,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
138,410,0,medium,white,caviar,2,fair,0.0,0.0,0.0,1.0,0.0,tote,Chanel
139,1045,2000-2010,xlarge,black,lambskin,2,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
140,2805,2015-2020,large,black,synthetic,3,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
141,3395,0,xlarge,blue,caviar,3,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
142,4365,2015-2020,xlarge,black,caviar,2,excellent,0.0,0.0,1.0,1.0,1.0,tote,Chanel
143,2385,2010-2015,large,black,lambskin,4,good,0.0,0.0,0.0,1.0,1.0,tote,Chanel
144,3480,2015-2020,xlarge,black,synthetic,3,excellent,0.0,1.0,1.0,1.0,0.0,tote,Chanel
145,795,2010-2015,large,black,synthetic,2,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
146,670,2010-2015,xlarge,white,fabric,3,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
147,3995,2015-2020,large,white,caviar,2,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
148,3195,2015-2020,xlarge,black,caviar,0,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
149,1315,2010-2015,large,blue,lambskin,4,good,0.0,0.0,0.0,0.0,0.0,tote,Chanel
150,1805,0,large,black,lambskin,0,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
151,1450,2000-2010,xlarge,grey,fabric,2,excellent,0.0,0.0,0.0,1.0,1.0,tote,Chanel
152,3190,2015-2020,xlarge,black,fabric,0,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
153,850,2010-2015,large,black,synthetic,0,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
154,1420,2000-2010,large,black,lambskin,2,good,1.0,0.0,0.0,1.0,0.0,tote,Chanel
155,1320,0,large,black,lambskin,4,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
156,1195,2000-2010,large,black,lambskin,2,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
157,1250,0,large,black,lambskin,2,good,0.0,1.0,0.0,1.0,0.0,tote,Chanel
158,1255,2010-2015,large,white,lambskin,4,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
159,1100,2000-2010,xlarge,black,lambskin,0,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
160,2695,2010-2015,large,brown,lambskin,4,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
161,1795,2010-2015,large,black,lambskin,2,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
162,1800,2010-2015,large,black,caviar,3,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
163,1510,0,large,black,caviar,2,good,0.0,1.0,1.0,1.0,1.0,tote,Chanel
164,2075,2010-2015,large,red,caviar,4,excellent,0.0,1.0,1.0,1.0,1.0,tote,Chanel
165,2160,2000-2010,large,red,caviar,0,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
166,1485,0,large,black,lambskin,3,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
167,1035,2010-2015,xlarge,green,fabric,0,good,1.0,1.0,0.0,1.0,1.0,tote,Chanel
168,800,2010-2015,large,black,lambskin,3,good,0.0,1.0,0.0,1.0,0.0,tote,Chanel
169,2295,2015-2020,large,black,lambskin,3,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
170,2095,2010-2015,large,blue,caviar,3,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
171,3610,2010-2015,large,black,caviar,4,excellent,0.0,0.0,1.0,1.0,1.0,tote,Chanel
172,2515,2015-2020,large,blue,synthetic,3,like_new,0.0,0.0,1.0,1.0,0.0,tote,Chanel
173,3805,2015-2020,xlarge,blue,synthetic,3,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
174,2210,2010-2015,large,metallic,caviar,3,excellent,0.0,0.0,1.0,1.0,1.0,tote,Chanel
175,905,2000-2010,xlarge,black,lambskin,0,fair,0.0,1.0,0.0,1.0,0.0,tote,Chanel
176,2095,2010-2015,large,black,caviar,3,good,0.0,1.0,1.0,1.0,1.0,tote,Chanel
177,2335,2000-2010,large,black,caviar,2,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
178,1795,2010-2015,large,black,caviar,0,good,0.0,1.0,1.0,1.0,1.0,tote,Chanel
179,1550,0,small,black,caviar,4,good,0.0,1.0,1.0,1.0,1.0,tote,Chanel
180,3375,0,large,red,caviar,3,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
181,1230,2000-2010,xlarge,black,lambskin,2,good,0.0,1.0,0.0,1.0,0.0,tote,Chanel
182,1095,2010-2015,xlarge,beige,lambskin,0,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
183,3295,2015-2020,large,grey,synthetic,4,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
184,3095,2015-2020,large,grey,fabric,3,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
185,1230,2010-2015,large,black,fabric,2,excellent,0.0,0.0,0.0,1.0,0.0,tote,Chanel
186,2680,2015-2020,large,blue,lambskin,4,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
187,950,2000-2010,xlarge,purple,lambskin,3,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
188,820,2000-2010,small,black,fabric,0,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
189,2490,2015-2020,medium,black,fabric,2,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
190,3995,2015-2020,xlarge,black,fabric,4,like_new,0.0,0.0,1.0,1.0,0.0,tote,Chanel
191,2595,0,medium,black,lambskin,2,excellent,0.0,0.0,1.0,0.0,1.0,tote,Chanel
192,1185,2000-2010,large,black,lambskin,0,good,0.0,0.0,0.0,1.0,1.0,tote,Chanel
193,3130,2015-2020,large,grey,lambskin,2,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
194,1915,2010-2015,large,black,caviar,4,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
195,3130,2010-2015,xlarge,blue,caviar,2,good,0.0,1.0,1.0,1.0,1.0,tote,Chanel
196,775,2010-2015,xlarge,beige,synthetic,3,fair,1.0,0.0,1.0,0.0,1.0,tote,Chanel
197,2610,2015-2020,large,black,lambskin,2,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
198,3095,2010-2015,xlarge,black,caviar,2,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
199,3275,0,xlarge,black,caviar,2,good,0.0,1.0,1.0,1.0,1.0,tote,Chanel
200,3195,2010-2015,xlarge,black,caviar,0,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
201,2495,2010-2015,xlarge,black,caviar,0,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
202,4115,2015-2020,large,black,lambskin,0,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
203,1765,2010-2015,large,beige,lambskin,2,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
204,1895,2010-2015,xlarge,blue,lambskin,0,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
205,3050,0,large,black,0,5,like_new,0.0,0.0,1.0,1.0,0.0,tote,Chanel
206,895,2010-2015,xlarge,green,lambskin,0,good,0.0,0.0,1.0,0.0,1.0,tote,Chanel
207,3350,2015-2020,large,grey,lambskin,2,excellent,0.0,0.0,1.0,0.0,1.0,tote,Chanel
208,1210,2010-2015,large,black,lambskin,3,good,0.0,0.0,0.0,1.0,0.0,tote,Chanel
209,2595,2010-2015,large,grey,caviar,0,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
210,2595,2010-2015,large,blue,caviar,2,good,0.0,1.0,1.0,1.0,1.0,tote,Chanel
211,1275,2000-2010,medium,pink,caviar,0,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
212,1420,0,large,pink,caviar,0,fair,1.0,0.0,1.0,1.0,1.0,tote,Chanel
213,855,2010-2015,large,black,lambskin,0,good,0.0,0.0,1.0,0.0,0.0,tote,Chanel
214,895,2010-2015,large,other,lambskin,0,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
215,2995,2015-2020,large,metallic,synthetic,2,like_new,0.0,0.0,1.0,1.0,0.0,tote,Chanel
216,3095,2015-2020,large,metallic,synthetic,3,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
217,1000,0,large,black,patent,2,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
218,975,2000-2010,xlarge,black,lambskin,2,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
219,1195,2010-2015,xlarge,grey,fabric,0,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
220,2465,2010-2015,large,brown,caviar,2,excellent,0.0,0.0,1.0,1.0,1.0,tote,Chanel
221,2115,2010-2015,large,grey,caviar,3,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
222,2595,2015-2020,large,black,lambskin,0,good,0.0,0.0,1.0,1.0,1.0,tote,Chanel
223,700,2010-2015,large,white,lambskin,2,good,0.0,0.0,1.0,0.0,0.0,tote,Chanel
224,1130,2000-2010,xlarge,black,lambskin,0,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
225,945,2010-2015,xlarge,black,lambskin,2,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
226,5195,2015-2020,xlarge,blue,lambskin,5,like_new,0.0,0.0,1.0,1.0,0.0,tote,Chanel
227,3195,0,xlarge,blue,fabric,2,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
228,1950,2010-2015,xlarge,metallic,lambskin,0,good,0.0,1.0,1.0,0.0,1.0,tote,Chanel
229,1065,0,xlarge,black,lambskin,2,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
230,1495,2000-2010,large,metallic,caviar,0,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
231,1755,2010-2015,large,metallic,caviar,0,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
232,2965,2015-2020,large,blue,0,0,like_new,0.0,0.0,1.0,1.0,0.0,tote,Chanel
233,1140,0,xlarge,black,lambskin,0,good,0.0,0.0,1.0,0.0,0.0,tote,Chanel
234,1945,2015-2020,large,beige,lambskin,3,good,0.0,1.0,0.0,1.0,1.0,tote,Chanel
235,1935,2015-2020,large,black,lambskin,3,excellent,0.0,0.0,1.0,0.0,1.0,tote,Chanel
236,2065,0,large,black,lambskin,2,excellent,0.0,0.0,1.0,0.0,1.0,tote,Chanel
237,2675,2015-2020,large,black,lambskin,4,good,0.0,0.0,1.0,0.0,1.0,tote,Chanel
238,2925,0,xlarge,black,lambskin,3,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
239,1265,2000-2010,large,grey,caviar,2,good,0.0,0.0,1.0,0.0,0.0,tote,Chanel
240,3335,2015-2020,large,black,lambskin,3,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
241,995,2010-2015,medium,black,fabric,2,good,0.0,0.0,0.0,1.0,1.0,tote,Chanel
242,1035,2000-2010,xlarge,grey,fabric,2,excellent,0.0,0.0,0.0,1.0,1.0,tote,Chanel
243,2175,2015-2020,large,black,lambskin,4,good,0.0,1.0,1.0,1.0,0.0,tote,Chanel
244,3865,2015-2020,xlarge,black,fabric,4,like_new,0.0,0.0,1.0,1.0,0.0,tote,Chanel
245,4450,2015-2020,xlarge,black,fabric,5,like_new,0.0,0.0,1.0,1.0,0.0,tote,Chanel
246,3910,0,xlarge,black,fabric,4,like_new,0.0,0.0,1.0,1.0,0.0,tote,Chanel
247,3895,2015-2020,xlarge,black,fabric,4,like_new,0.0,0.0,1.0,1.0,0.0,tote,Chanel
248,1595,2010-2015,xlarge,black,lambskin,0,good,0.0,0.0,1.0,1.0,0.0,tote,Chanel
249,3610,2015-2020,large,blue,lambskin,4,excellent,0.0,0.0,1.0,1.0,0.0,tote,Chanel
250,2560,2015-2020,large,blue,lambskin,5,excellent,0.0,0.0,0.0,1.0,0.0,tote,Chanel
